id	text
441083	Trina Turtledove of Snowhill wants you to participate in a snowball fight by speaking to Calvin Coldcastle.
441085	A small group of robgoblins is just outside of Snowhill. Normally they aren't much trouble, but lately they have been building snowmen - EVIL SNOWMEN!<BR><BR>Stop the evil snowmen before they attack Snowhill!
441086	Day 3: Crafty Robgoblins
441087	Trina Turtledove of Snowhill wants you to help Snowhill by stopping a nearby band of robgoblins from building evil snowmen.
441091	Trina Turtledove of Snowhill wants you to enjoy the season by eating one of each of the Snow Days cookies.
441093	Ice fishing in Wintery Basin is a time-honored tradition here in Snowhill. The most anyone has caught so far this season is 5 fish, but I bet you can do better!<BR><BR>Go out to Wintery Basin and return after you've shattered the current fishing record!
441095	Trina Turtledove of Snowhill wants you to participate in one of the most popular Snowhill tourist activities - fishing!
441096	Fishing is a time honored tradition here in Snowhill. Anyone can get lucky and catch a single fish, but it shows the signs of a true master to catch that many fish in such a short time!
441099	Trina Turtledove of Snowhill wants you to use the snowballs near the Gifting Tree to knock over a bunch of the attacking snowmen.
441102	Day 7: Snowhill Racing
441103	Trina Turtledove of Snowhill wants you to experience the thrill of racing in a solo game on Snowhill's Frost Ridge Speedway.
441107	Trina Turtledove of Snowhill wants you to enjoy the season by drinking some Eggnog.
441109	I normally play for the Sidekicks soccer team, but since I'm here helping with the festivities we need another player for the game against the Snowspurs.<BR><BR>Can you help me out by going to the soccer field just past Perry's Pastures and taking my spot in the Snowhill Soccer game?
441110	Day 9: Snowhill Soccer
441111	Trina Turtledove of Snowhill wants you to lead her team to victory in a game of Snowhill Soccer.
441112	Did you know that Soccer is the national sport of Snowhill? At least it might be if we were a nation or, ya know, had an official sport.
441113	Snowhill always seems like it's on the verge of being overrun by monsters! Help us by defeating the boss monsters in a major Snowhill battle!<BR><BR>Enter Hot Springs Haven, The Bat Cave, Deep Mines, Howling Hills, Frostfang Caverns, or Snowy Canyon and complete the battle.
441114	Day 10: Battle for Snowhill
441115	Trina Turtledove of Snowhill wants you to help keep the festivities safe by completing any of Snowhill's major battles.
441116	You're an impressive battler!<BR><BR>Which is good because we always seem to need skilled heroes like you to keep Snowhill a safe place to live and visit!
441117	Demolition Derby is not actually a Snowhill tradition, but maybe it should be!<BR><BR>Go to the Frost Ridge Speedway and participate in a game of Demolition Derby. I promise to cheer you on!<BR><BR>Don't use the lobby or group for this one - I want to see if you can do it without help!
441118	Day 11: Snowhill Derby
441119	Trina Turtledove of Snowhill wants you to participate in a Demolition Derby match by yourself at Frost Ridge Speedway.
441121	The leader of the snowmen is absolutely abominable! And he's not very nice, either!<BR><BR>Grab some Anti-Snowman Snowballs from the piles near the Gifting Tree and help the citizens of Snowhill defeat the Abominable Snowman!
441123	Trina Turtledove of Snowhill wants you to help stop the Abominable Snowman from stealing the gifts around the Gifting Tree.
441137	12 Days 2013 - Day 3: Crafty Robgoblins
441139	Complete the Crafty Robgoblins holiday battle
441158	Participate in a time-honored Snowhill past time - fishing!
441165	Defeat attacking snowmen in Snowhill
441169	12 Days 2013 - Day 7: Snowhill Racing
441182	Trina Turtledove wants you to complete a game of Snowhill Soccer.
441183	Win a Snowhill Soccer minigame
441187	12 Days 2013 - Day 10: Battle for Snowhill
441189	Complete any of the Snowhill battles
441193	12 Days 2013 - Day 11: Snowhill Demo Derby
441297	Speak with Calvin Coldcastle here in Snowhill and join or create a game to participate in a Snowball Fight. When you get into the battle, pick up some snowballs and throw them at the players on the other team to score points!
441299	Those robgoblins don't know when to stop! Go just beyond the Snowhill archway, confront the robgoblins, and knock some cheer into them!
441303	Travel to Wintery Basin here in Snowhill. Once you're inside, catch enough fish so that you smash the season's current fishing record.<BR><BR>Any treasure chests you find are a nice bonus, but only catching fish will count toward today's challenge!
441307	There's nothing quite like racing around on a racetrack!<BR><BR>Go to the Frost Ridge Speedway just outside of Snowhill, complete a solo race, and then return to me.
441311	Go to the soccer field outside of Snowhill and past Perry's Pastures. You'll be taking my place on the team, so complete a game of Snowhill Soccer and then come back and tell me how it went!
441313	Complete any of the Snowhill battles by defeating the bosses of Hot Springs Haven, The Bat Cave, Deep Mines, Howling Hills, Frostfang Caverns, or Snowy Canyon.<BR><BR>Once you've done that, return to me and tell me of your adventures!
441315	Go to the Frost Ridge Speedway outside of Snowhill and enter a solo game of Demolition Derby.<BR><BR>After you complete the game, return to me!
441346	Yoink
441431	Yoink here! Robgoblin Banker ready to serve.
441433	Ah, Cragara thinks it is time to close the shop.
441434	But do not worry! Cragara's shop will open again... somewhere. Heh Heh Heh!
441450	You can still complete the challenge for any day that you miss and earn your present, but then you will need to buy a bow in order to open it.<BR><BR>So visit Snowhill each day and complete the challenges as they become available to get your bows for free!
441963	Help bring more Snow Days cheer to Snowhill! Log in every day from the 13th through the 24th and use Trina Turtledove's Present Tracker to help find presents and collect bows. Then come back to open your gifts on the 25th!<BR><BR>Talk to Trina to track your progress and start earning your Big Presents today!
441965	It's time to open those presents!<br><br>Talk to Trina Turtledove in Snowhill to open up your completed presents. You still have until January 3rd to complete any quests or buy any bows for the days that you're missing. Get them before they're gone!
441967	Snowhill Training Hoop
442224	Speak to Smitty in Snowhill for more information on how to become a Blacksmith.
442231	Speak to Manager Landon in Snowhill for more information on how to become a Soccer Star.
442232	Speak to Drill Sergeant Dewey in Snowhill for more information on how to become a Warrior.
442237	Speak to Therin in Snowhill for more information on how to become a Miner.
442239	Learn how to advance your skill as a Blacksmith by speaking with Smitty in Snowhill
442246	Learn how to advance your skill as a Soccer Star by speaking with Manager Landon in Snowhill
442247	Learn how to advance your skill as a Warrior by speaking with Drill Sergeant Dewey in Snowhill
442252	Learn how to advance your skill as a Miner by speaking with Therin in Snowhill
442254	Speak to Smitty in Snowhill
442261	Speak to Manager Landon in Snowhill
442262	Speak to Drill Sergeant Dewey in Snowhill
442267	Speak to Therin in Snowhill
442800	Plastic Lawn Flamingo - Bruce
442802	Able to stand in the corporate jungle as easily as the front lawn, Bruce likes to spend his weekends looking at classic karts.
442969	{n}Sweetwater Sasparilla - Snowhill{pl="Sweetwater Sasparilla - Snowhill"}
4419616	Bruce
4419632	Oh man! This is your chance!<BR><BR>Honestly, who hasn't dreamt about being a rockstar, like me, Bruce!<BR><BR>Now you can! Check out these sweet new <font color='#D9781A'>music blocks</font> and start making your own music in your house!
4419687	The third step in training a ride is to instill a sense of confidence in your ride.<BR><BR>Go to the launch pads in Snowhill and jump through the fiery hoop above while riding your untrained glide-trainable ride.
4419689	Troy Ridewrangler in Seaside has asked me to use a launch pad to launch myself and my untrained glide-trainable ride through a fiery hoop in Snowhill.
4419723	Glide Training: Step 3: Snowhill
4419724	Bounce through the fiery hoop above the launch pad in Snowhill while on your untrained glide-trainable ride.
4419725	Bounce through the Snowhill hoop
4419847	I placed a fiery ring above a launch pad above the mountains of Snowhill.<BR><BR>While on your untrained, glide-trainable ride, bounce off of the launch pad and through the fiery ring.
5101939	Don't drink this frosty Snowhill brew too quickly as it's sure to cause brain freeze!
5101985	Tommy
5102002	I’ve heard rumors of a suspicious person messing around with the Crystal Barrier. Talk to Silver Snow, he’s the oldest Pixie in Snowhill. It something is going on he would be the first to know.
5102045	The school grounds are now safe, but I’m unsure about our students. My assistant Valinda would know better. Go talk to her.
5102053	Talk to Valinda
5102116	Wayland
5102169	Talk to Morninglory
5102173	Return to Valinda
5102192	Morninglory
5102200	Dempsy
5102292	Spratt
5102347	Defeat 5 Ice Wolves in Snowhill.
5102349	Defeat 50 Ice Wolves in Snowhill.
5102351	Defeat 500 Ice Wolves in Snowhill.
5102353	Defeat 5 Ice Trolls in Snowhill.
5102355	Defeat 50 Ice Trolls in Snowhill.
5102357	Defeat 500 Ice Trolls in Snowhill.
5102359	Defeat 5 Yetis in Snowhill.
5102361	Defeat 50 Yetis in Snowhill.
5102363	Defeat 500 Yetis in Snowhill.
5102405	Momma Meepster
5102407	Locate Momma Meepster's lost baby Meeps.
5102412	Return to Momma Meepster
5102417	Help Momma Meepster out and adopt some Meeps! They only eat ice cubes.
5102420	Reba
5102437	Sonja
5102476	Find Sonja
5102498	Summon an 8-Bit Meep pet after completing Momma Meepster's quest.
5102505	Skye
5102517	Fladnag
5102558	Vaal
5102777	Discover who is snatching presents in Snowhill.
